"STATION","NAME","DATE","DAPR","MDPR","PRCP","SN32","SNOW","SNWD","SX32","TMAX","TMIN","TOBS","WT01","WT05"
"USC00340010","ACME MESONET, OK US","2015-12-20",,,"0.00","44",,,"51","59","48",,,
"USC00340010","ACME MESONET, OK US","2015-12-21",,,"0.00","44",,,"53","59","34",,,
"USC00340010","ACME MESONET, OK US","2015-12-22",,,"0.00","43",,,"51","71","36",,,
"USC00340010","ACME MESONET, OK US","2015-12-23",,,"0.00","47",,,"54","62","40",,,
"USC00340010","ACME MESONET, OK US","2015-12-24",,,"0.00","43",,,"50","57","35",,,
"USC00340010","ACME MESONET, OK US","2015-12-25",,,"0.00","40",,,"50","66","30",,,
"USC00340010","ACME MESONET, OK US","2015-12-26",,,"2.37","45",,,"55","65","36",,,
"USC00340010","ACME MESONET, OK US","2015-12-27",,,,"37",,,"45","36","30",,,
"USC00340010","ACME MESONET, OK US","2015-12-28",,,,"36",,,"37","32","25",,,
"USC00340010","ACME MESONET, OK US","2015-12-29",,,,"35",,,"39","37","19",,,
"USC00340010","ACME MESONET, OK US","2015-12-30",,,,"36",,,"44","42","29",,,
"USC00340010","ACME MESONET, OK US","2015-12-31","    5","1.50",,"39",,,"43","40","31",,,
"USC00340010","ACME MESONET, OK US","2016-01-01",,,"0.00","36",,,"44","44","24",,,
"USC00340010","ACME MESONET, OK US","2016-01-02",,,"0.00","36",,,"43","50","26",,,
"USC00340010","ACME MESONET, OK US","2016-01-03",,,"0.00","36",,,"43","50","25",,,
"USC00340010","ACME MESONET, OK US","2016-01-04",,,,"36",,,"43","48","23",,,
"USC00340010","ACME MESONET, OK US","2016-01-05",,,,"36",,,"42","46","26",,,
"USC00340010","ACME MESONET, OK US","2016-01-06","    3","0.02",,"39",,,"42","47","37",,,
"USC00340010","ACME MESONET, OK US","2016-01-07",,,"0.00","42",,,"49","61","41",,,
"USC00340010","ACME MESONET, OK US","2016-01-08",,,,"40",,,"44","42","30",,,
"USC00340010","ACME MESONET, OK US","2016-01-09",,,,"36",,,"41","36","24",,,
"USC00340010","ACME MESONET, OK US","2016-01-10",,,,"35",,,"37","31","16",,,
"USC00340010","ACME MESONET, OK US","2016-01-11","    4","0.19",,"35",,,"42","48","27",,,
"USC00340010","ACME MESONET, OK US","2016-01-12",,,"0.00","36",,,"46","60","28",,,
"USC00340010","ACME MESONET, OK US","2016-01-13",,,"0.00","37",,,"46","61","28",,,
"USC00340010","ACME MESONET, OK US","2016-01-14",,,"0.00","38",,,"48","65","35",,,
"USC00340010","ACME MESONET, OK US","2016-01-15",,,,"39",,,"47","54","31",,,
"USC00340010","ACME MESONET, OK US","2016-01-16","    2","0.17",,"38",,,"43","43","26",,,
"USC00340010","ACME MESONET, OK US","2016-01-17",,,"0.00","36",,,"42","44","22",,,
"USC00340010","ACME MESONET, OK US","2016-01-18",,,"0.00","35",,,"38","38","20",,,
"USC00340010","ACME MESONET, OK US","2016-01-19",,,"0.00","36",,,"43","51","26",,,
"USC00340010","ACME MESONET, OK US","2016-01-20",,,"0.00","35",,,"39","42","21",,,
"USC00340010","ACME MESONET, OK US","2016-01-21",,,"0.00","37",,,"38","38","31",,,
"USC00340010","ACME MESONET, OK US","2016-01-22",,,"0.00","36",,,"37","33","28",,,
"USC00340010","ACME MESONET, OK US","2016-01-23",,,"0.00","35",,,"42","50","24",,,
"USC00340010","ACME MESONET, OK US","2016-01-24",,,"0.00","37",,,"45","62","37",,,
"USC00340010","ACME MESONET, OK US","2016-01-25",,,"0.00","42",,,"48","58","34",,,
"USC00340010","ACME MESONET, OK US","2016-01-26",,,"0.00","38",,,"44","49","24",,,
"USC00340010","ACME MESONET, OK US","2016-01-27",,,"0.00","37",,,"46","57","20",,,
"USC00340010","ACME MESONET, OK US","2016-01-28",,,"0.00","38",,,"49","67","28",,,
"USC00340010","ACME MESONET, OK US","2016-01-29",,,"0.00","42",,,"51","75","39",,,
"USC00340010","ACME MESONET, OK US","2016-01-30",,,"0.00","43",,,"52","76","33",,,
"USC00340010","ACME MESONET, OK US","2016-01-31",,,"0.00","47",,,"52","61","38",,,
"USC00340010","ACME MESONET, OK US","2016-02-01",,,"0.32","43",,,"52","67","33",,,
"USC00340010","ACME MESONET, OK US","2016-02-02",,,"0.00","41",,,"50","52","34",,,
"USC00340010","ACME MESONET, OK US","2016-02-03",,,"0.00","38",,,"45","45","21",,,
"USC00340010","ACME MESONET, OK US","2016-02-04",,,"0.00","36",,,"46","51","20",,,
"USC00340010","ACME MESONET, OK US","2016-02-05",,,"0.00","38",,,"47","56","32",,,
"USC00340010","ACME MESONET, OK US","2016-02-06",,,"0.00","41",,,"51","52","32",,,
"USC00340010","ACME MESONET, OK US","2016-02-07",,,"0.00","39",,,"50","59","32",,,
"USC00340010","ACME MESONET, OK US","2016-02-08",,,"0.00","40",,,"47","52","30",,,
"USC00340010","ACME MESONET, OK US","2016-02-09",,,"0.00","38",,,"48","55","28",,,
"USC00340010","ACME MESONET, OK US","2016-02-10",,,"0.00","38",,,"51","75","24",,,
"USC00340010","ACME MESONET, OK US","2016-02-11",,,"0.00","43",,,"53","63","33",,,
"USC00340010","ACME MESONET, OK US","2016-02-12",,,"0.00","41",,,"53","63","28",,,
"USC00340010","ACME MESONET, OK US","2016-02-13",,,"0.00","42",,,"52","62","32",,,
"USC00340010","ACME MESONET, OK US","2016-02-14",,,"0.00","47",,,"52","57","43",,,
"USC00340010","ACME MESONET, OK US","2016-02-15",,,"0.00","45",,,"55","65","37",,,
"USC00340010","ACME MESONET, OK US","2016-02-16",,,"0.00","47",,,"55","61","34",,,
"USC00340010","ACME MESONET, OK US","2016-02-17",,,"0.00","44",,,"55","71","35",,,
"USC00340010","ACME MESONET, OK US","2016-02-18",,,"0.00","50",,,"59","78","50",,,
"USC00340010","ACME MESONET, OK US","2016-02-19",,,"0.00","54",,,"63","77","56",,,
"USC00340010","ACME MESONET, OK US","2016-02-20",,,"0.00","56",,,"66","82","57",,,
"USC00340010","ACME MESONET, OK US","2016-02-21",,,"0.00","54",,,"60","64","45",,,
"USC00340010","ACME MESONET, OK US","2016-02-22",,,"0.07","47",,,"58","63","32",,,
"USC00340010","ACME MESONET, OK US","2016-02-23",,,"1.21","45",,,"54","45","40",,,
"USC00340010","ACME MESONET, OK US","2016-02-24",,,"0.00","40",,,"50","60","31",,,
"USC00340010","ACME MESONET, OK US","2016-02-25",,,"0.00","40",,,"48","50","27",,,
"USC00340010","ACME MESONET, OK US","2016-02-26",,,"0.00","38",,,"50","60","23",,,
"USC00340010","ACME MESONET, OK US","2016-02-27",,,"0.00","42",,,"56","71","40",,,
"USC00340010","ACME MESONET, OK US","2016-02-28",,,"0.00","50",,,"60","75","47",,,
"USC00340010","ACME MESONET, OK US","2016-02-29",,,"1.09","49",,,"60","75","42",,,
"USC00340010","ACME MESONET, OK US","2016-03-01",,,"0.00","49",,,"57","61","41",,,
"USC00340010","ACME MESONET, OK US","2016-03-02",,,"0.00","44",,,"54","68","40",,,
"USC00340010","ACME MESONET, OK US","2016-03-03",,,"0.00","46",,,"56","65","41",,,
"USC00340010","ACME MESONET, OK US","2016-03-04",,,"0.00","43",,,"56","71","38",,,
"USC00340010","ACME MESONET, OK US","2016-03-05",,,"0.00","45",,,"59","75","37",,,
"USC00340010","ACME MESONET, OK US","2016-03-06",,,"0.00","50",,,"58","70","54",,,
"USC00340010","ACME MESONET, OK US","2016-03-07",,,"0.02","56",,,"59","66","60",,,
"USC00340010","ACME MESONET, OK US","2016-03-08",,,"1.07","57",,,"62","65","52",,,
"USC00340010","ACME MESONET, OK US","2016-03-09",,,"0.00","53",,,"58","61","50",,,
"USC00340010","ACME MESONET, OK US","2016-03-10",,,"0.00","54",,,"61","69","53",,,
"USC00340010","ACME MESONET, OK US","2016-03-11",,,"0.31","51",,,"59","68","48",,,
"USC00340010","ACME MESONET, OK US","2016-03-12",,,"0.03","55",,,"62","67","53",,,
"USC00340010","ACME MESONET, OK US","2016-03-13",,,"0.00","54",,,"64","67","53",,,
"USC00340010","ACME MESONET, OK US","2016-03-14",,,"0.00","52",,,"65","82","49",,,
"USC00340010","ACME MESONET, OK US","2016-03-15",,,"0.00","52",,,"61","73","45",,,
"USC00340010","ACME MESONET, OK US","2016-03-16",,,"0.00","46",,,"62","71","35",,,
"USC00340010","ACME MESONET, OK US","2016-03-17",,,"0.02","49",,,"61","68","47",,,
"USC00340010","ACME MESONET, OK US","2016-03-18",,,"0.00","48",,,"56","56","37",,,
"USC00340010","ACME MESONET, OK US","2016-03-19",,,"0.00","42",,,"59","56","32",,,
"USC00340010","ACME MESONET, OK US","2016-03-20",,,"0.00","41",,,"58","52","24",,,
"USC00340010","ACME MESONET, OK US","2016-03-21",,,"0.00","42",,,"61","68","33",,,
"USC00340010","ACME MESONET, OK US","2016-03-22",,,"0.00","50",,,"65","77","46",,,
"USC00340010","ACME MESONET, OK US","2016-03-23",,,"0.00","57",,,"72","79","46",,,
"USC00340010","ACME MESONET, OK US","2016-03-24",,,"0.00","52",,,"66","59","36",,,
"USC00340010","ACME MESONET, OK US","2016-03-25",,,"0.00","48",,,"66","68","29",,,
"USC00340010","ACME MESONET, OK US","2016-03-26",,,"0.00","54",,,"73","73","49",,,
"USC00340010","ACME MESONET, OK US","2016-03-27",,,"0.17","51",,,"64","59","36",,,
"USC00340010","ACME MESONET, OK US","2016-03-28",,,"0.00","47",,,"68","69","33",,,
"USC00340010","ACME MESONET, OK US","2016-03-29",,,"0.00","55",,,"69","73","52",,,
"USC00340010","ACME MESONET, OK US","2016-03-30",,,"0.00","62",,,"75","83","62",,,
"USC00340010","ACME MESONET, OK US","2016-03-31",,,"0.00","58",,,"73","68","46",,,
"USC00340010","ACME MESONET, OK US","2016-04-01",,,"0.00","56",,,"65","61","39",,,
"USC00340010","ACME MESONET, OK US","2016-04-02",,,"0.00","49",,,"70","70","29",,,
"USC00340010","ACME MESONET, OK US","2016-04-03",,,"0.00","54",,,"72","77","46",,,
"USC00340010","ACME MESONET, OK US","2016-04-04",,,"0.00","57",,,"76","85","48",,,
"USC00340010","ACME MESONET, OK US","2016-04-05",,,"0.00","61",,,"76","86","54",,,
"USC00340010","ACME MESONET, OK US","2016-04-06",,,"0.00","63",,,"74","75","47",,,
"USC00340010","ACME MESONET, OK US","2016-04-07",,,"0.00","59",,,"74","78","50",,,
"USC00340010","ACME MESONET, OK US","2016-04-08",,,"0.00","57",,,"74","73","37",,,
"USC00340010","ACME MESONET, OK US","2016-04-09",,,"0.00","60",,,"67","71","51",,,
"USC00340010","ACME MESONET, OK US","2016-04-10",,,"0.53","60",,,"75","85","54",,,
"USC00340010","ACME MESONET, OK US","2016-04-11",,,"0.12","57",,,"66","70","48",,,
"USC00340010","ACME MESONET, OK US","2016-04-12",,,"0.03","51",,,"64","64","40",,,
"USC00340010","ACME MESONET, OK US","2016-04-13",,,"0.15","58",,,"66","65","52",,,
"USC00340010","ACME MESONET, OK US","2016-04-14",,,"0.00","56",,,"66","68","47",,,
"USC00340010","ACME MESONET, OK US","2016-04-15",,,"0.00","55",,,"68","73","52",,,
"USC00340010","ACME MESONET, OK US","2016-04-16",,,"0.00","60",,,"67","74","60",,,
"USC00340010","ACME MESONET, OK US","2016-04-17",,,"1.87","61",,,"65","68","58",,,
"USC00340010","ACME MESONET, OK US","2016-04-18",,,"0.05","59",,,"66","64","51",,,
"USC00340010","ACME MESONET, OK US","2016-04-19",,,"0.63","60",,,"69","73","57",,,
"USC00340010","ACME MESONET, OK US","2016-04-20",,,"0.02","60",,,"71","67","53",,,
"USC00340010","ACME MESONET, OK US","2016-04-21",,,"0.00","58",,,"69","74","49",,,
"USC00340010","ACME MESONET, OK US","2016-04-22",,,"0.00","56",,,"74","79","46",,,
"USC00340010","ACME MESONET, OK US","2016-04-23",,,"0.00","58",,,"71","80","51",,,
"USC00340010","ACME MESONET, OK US","2016-04-24",,,"0.00","60",,,"71","78","60",,,
"USC00340010","ACME MESONET, OK US","2016-04-25",,,"0.00","64",,,"80","85","65",,,
"USC00340010","ACME MESONET, OK US","2016-04-26",,,"0.41","66",,,"78","79","56",,,
"USC00340010","ACME MESONET, OK US","2016-04-27",,,"0.01","61",,,"73","73","51",,,
"USC00340010","ACME MESONET, OK US","2016-04-28",,,"0.00","58",,,"72","77","49",,,
"USC00340010","ACME MESONET, OK US","2016-04-29",,,"0.64","63",,,"69","77","54",,,
"USC00340010","ACME MESONET, OK US","2016-04-30",,,"0.00","58",,,"72","70","47",,,
"USC00340010","ACME MESONET, OK US","2016-05-01",,,"0.02","55",,,"67","65","45",,,
"USC00340010","ACME MESONET, OK US","2016-05-02",,,"0.00","54",,,"65","65","44",,,
"USC00340010","ACME MESONET, OK US","2016-05-03",,,"0.04","51",,,"69","71","39",,,
"USC00340010","ACME MESONET, OK US","2016-05-04",,,"0.00","55",,,"74","81","47",,,
"USC00340010","ACME MESONET, OK US","2016-05-05",,,"0.00","57",,,"81","80","44",,,
"USC00340010","ACME MESONET, OK US","2016-05-06",,,"0.00","61",,,"83","81","49",,,
"USC00340010","ACME MESONET, OK US","2016-05-07",,,"0.00","64",,,"81","81","57",,,
"USC00340010","ACME MESONET, OK US","2016-05-08",,,"0.48","67",,,"77","77","63",,,
"USC00340010","ACME MESONET, OK US","2016-05-09",,,"0.01","65",,,"75","84","59",,,
"USC00340010","ACME MESONET, OK US","2016-05-10",,,"0.00","60",,,"79","91","53",,,
"USC00340010","ACME MESONET, OK US","2016-05-11",,,"0.00","66",,,"85","84","64",,,
"USC00340010","ACME MESONET, OK US","2016-05-12",,,"0.39","67",,,"77","78","57",,,
"USC00340010","ACME MESONET, OK US","2016-05-13",,,"0.58","61",,,"79","80","54",,,
"USC00340010","ACME MESONET, OK US","2016-05-14",,,"0.00","61",,,"70","64","49",,,
"USC00340010","ACME MESONET, OK US","2016-05-15",,,"0.02","58",,,"63","61","51",,,
"USC00340010","ACME MESONET, OK US","2016-05-16",,,"0.04","60",,,"70","75","57",,,
"USC00340010","ACME MESONET, OK US","2016-05-17",,,"1.60","60",,,"65","61","55",,,
"USC00340010","ACME MESONET, OK US","2016-05-18",,,"0.00","58",,,"65","63","52",,,
"USC00340010","ACME MESONET, OK US","2016-05-19",,,"0.10","58",,,"62","59","51",,,
"USC00340010","ACME MESONET, OK US","2016-05-20",,,"0.01","59",,,"74","75","56",,,
"USC00340010","ACME MESONET, OK US","2016-05-21",,,"0.00","64",,,"72","79","62",,,
"USC00340010","ACME MESONET, OK US","2016-05-22",,,"0.06","66",,,"76","82","66",,,
"USC00340010","ACME MESONET, OK US","2016-05-23",,,"1.67","66",,,"73","78","61",,,
"USC00340010","ACME MESONET, OK US","2016-05-24",,,"0.03","68",,,"79","85","66",,,
"USC00340010","ACME MESONET, OK US","2016-05-25",,,"0.00","72",,,"81","87","74",,,
"USC00340010","ACME MESONET, OK US","2016-05-26",,,"1.04","71",,,"78","85","60",,,
"USC00340010","ACME MESONET, OK US","2016-05-27",,,"0.28","67",,,"78","84","64",,,
"USC00340010","ACME MESONET, OK US","2016-05-28",,,"0.00","67",,,"83","83","62",,,
"USC00340010","ACME MESONET, OK US","2016-05-29",,,"0.00","70",,,"84","86","63",,,
"USC00340010","ACME MESONET, OK US","2016-05-30",,,"0.01","70",,,"84","83","64",,,
"USC00340010","ACME MESONET, OK US","2016-05-31",,,"0.08","70",,,"80","81","66",,,
"USC00340010","ACME MESONET, OK US","2016-06-01",,,"0.63","70",,,"79","77","65",,,
"USC00340010","ACME MESONET, OK US","2016-06-02",,,"0.41","70",,,"77","76","66",,,
"USC00340010","ACME MESONET, OK US","2016-06-03",,,"0.09","69",,,"76","77","66",,,
"USC00340010","ACME MESONET, OK US","2016-06-04",,,"0.41","68",,,"82","83","60",,,
"USC00340010","ACME MESONET, OK US","2016-06-05",,,"0.01","66",,,"80","84","54",,,
"USC00340010","ACME MESONET, OK US","2016-06-06",,,"0.00","66",,,"84","86","54",,,
"USC00340010","ACME MESONET, OK US","2016-06-07",,,"0.00","68",,,"83","88","58",,,
"USC00340010","ACME MESONET, OK US","2016-06-08",,,"0.00","69",,,"82","89","64",,,
"USC00340010","ACME MESONET, OK US","2016-06-09",,,"0.00","69",,,"87","89","66",,,
"USC00340010","ACME MESONET, OK US","2016-06-10",,,"0.00","73",,,"92","90","72",,,
"USC00340010","ACME MESONET, OK US","2016-06-11",,,"0.09","75",,,"93","91","70",,,
"USC00340010","ACME MESONET, OK US","2016-06-12",,,"6.15","71",,,"82","83","66",,,
"USC00340010","ACME MESONET, OK US","2016-06-13",,,"2.57","73",,,"82","84","68",,,
"USC00340010","ACME MESONET, OK US","2016-06-14",,,"0.97","72",,,"84","90","68",,,
"USC00340010","ACME MESONET, OK US","2016-06-15",,,"0.00","76",,,"88","93","75",,,
"USC00340010","ACME MESONET, OK US","2016-06-16",,,"0.00","77",,,"88","93","76",,,
"USC00340010","ACME MESONET, OK US","2016-06-17",,,"0.00","76",,,"89","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-06-18",,,"0.00","76",,,"89","92","71",,,
"USC00340010","ACME MESONET, OK US","2016-06-19",,,"0.17","77",,,"89","90","72",,,
"USC00340010","ACME MESONET, OK US","2016-06-20",,,"0.00","75",,,"90","93","70",,,
"USC00340010","ACME MESONET, OK US","2016-06-21",,,"0.00","76",,,"95","94","72",,,
"USC00340010","ACME MESONET, OK US","2016-06-22",,,"0.00","79",,,"97","93","74",,,
"USC00340010","ACME MESONET, OK US","2016-06-23",,,"0.00","81",,,"99","93","74",,,
"USC00340010","ACME MESONET, OK US","2016-06-24",,,"0.00","82",,,"97","93","72",,,
"USC00340010","ACME MESONET, OK US","2016-06-25",,,"0.00","81",,,"98","92","73",,,
"USC00340010","ACME MESONET, OK US","2016-06-26",,,"1.07","82",,,"95","92","70",,,
"USC00340010","ACME MESONET, OK US","2016-06-27",,,"0.00","77",,,"91","91","68",,,
"USC00340010","ACME MESONET, OK US","2016-06-28",,,"0.00","78",,,"89","91","70",,,
"USC00340010","ACME MESONET, OK US","2016-06-29",,,"0.00","75",,,"88","91","65",,,
"USC00340010","ACME MESONET, OK US","2016-06-30",,,"0.00","74",,,"92","91","69",,,
"USC00340010","ACME MESONET, OK US","2016-07-01",,,"0.11","78",,,"85","89","73",,,
"USC00340010","ACME MESONET, OK US","2016-07-02",,,"0.06","75",,,"95","93","72",,,
"USC00340010","ACME MESONET, OK US","2016-07-03",,,"0.00","79",,,"94","92","75",,,
"USC00340010","ACME MESONET, OK US","2016-07-04",,,"0.00","80",,,"97","91","72",,,
"USC00340010","ACME MESONET, OK US","2016-07-05",,,"0.00","81",,,"97","96","74",,,
"USC00340010","ACME MESONET, OK US","2016-07-06",,,"0.00","83",,,"97","93","77",,,
"USC00340010","ACME MESONET, OK US","2016-07-07",,,"0.00","83",,,"97","94","77",,,
"USC00340010","ACME MESONET, OK US","2016-07-08",,,"0.13","83",,,"97","93","70",,,
"USC00340010","ACME MESONET, OK US","2016-07-09",,,"0.00","79",,,"96","90","70",,,
"USC00340010","ACME MESONET, OK US","2016-07-10",,,"0.00","79",,,"97","94","68",,,
"USC00340010","ACME MESONET, OK US","2016-07-11",,,"0.00","83",,,"95","93","76",,,
"USC00340010","ACME MESONET, OK US","2016-07-12",,,"0.00","82",,,"96","93","76",,,
"USC00340010","ACME MESONET, OK US","2016-07-13",,,"0.00","83",,,"98","94","77",,,
"USC00340010","ACME MESONET, OK US","2016-07-14",,,"0.00","84",,,"96","92","72",,,
"USC00340010","ACME MESONET, OK US","2016-07-15",,,"0.14","78",,,"97","90","66",,,
"USC00340010","ACME MESONET, OK US","2016-07-16",,,"0.57","78",,,"90","90","68",,,
"USC00340010","ACME MESONET, OK US","2016-07-17",,,"0.00","76",,,"94","93","75",,,
"USC00340010","ACME MESONET, OK US","2016-07-18",,,"0.00","78",,,"99","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-07-19",,,"0.00","81",,,"99","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-07-20",,,"0.00","82",,,"100","95","74",,,
"USC00340010","ACME MESONET, OK US","2016-07-21",,,"0.00","83",,,"101","97","75",,,
"USC00340010","ACME MESONET, OK US","2016-07-22",,,"0.00","84",,,"101","98","75",,,
"USC00340010","ACME MESONET, OK US","2016-07-23",,,"0.00","84",,,"101","99","75",,,
"USC00340010","ACME MESONET, OK US","2016-07-24",,,"0.00","85",,,"103","99","76",,,
"USC00340010","ACME MESONET, OK US","2016-07-25",,,"0.02","86",,,"102","97","71",,,
"USC00340010","ACME MESONET, OK US","2016-07-26",,,"0.16","84",,,"92","88","73",,,
"USC00340010","ACME MESONET, OK US","2016-07-27",,,"0.00","80",,,"101","94","70",,,
"USC00340010","ACME MESONET, OK US","2016-07-28",,,"0.00","84",,,"102","97","70",,,
"USC00340010","ACME MESONET, OK US","2016-07-29",,,"0.10","82",,,"95","92","67",,,
"USC00340010","ACME MESONET, OK US","2016-07-30",,,"0.00","82",,,"98","97","74",,,
"USC00340010","ACME MESONET, OK US","2016-07-31",,,"0.00","83",,,"98","99","76",,,
"USC00340010","ACME MESONET, OK US","2016-08-01",,,"0.00","84",,,"99","100","76",,,
"USC00340010","ACME MESONET, OK US","2016-08-02",,,"0.00","84",,,"100","101","72",,,
"USC00340010","ACME MESONET, OK US","2016-08-03",,,"0.00","84",,,"100","101","75",,,
"USC00340010","ACME MESONET, OK US","2016-08-04",,,"0.00","86",,,"97","99","78",,,
"USC00340010","ACME MESONET, OK US","2016-08-05",,,"0.03","84",,,"98","100","75",,,
"USC00340010","ACME MESONET, OK US","2016-08-06",,,"0.00","86",,,"100","100","77",,,
"USC00340010","ACME MESONET, OK US","2016-08-07",,,"0.00","86",,,"100","101","75",,,
"USC00340010","ACME MESONET, OK US","2016-08-08",,,"0.00","86",,,"94","94","75",,,
"USC00340010","ACME MESONET, OK US","2016-08-09",,,"0.00","85",,,"98","95","76",,,
"USC00340010","ACME MESONET, OK US","2016-08-10",,,"0.00","85",,,"98","100","78",,,
"USC00340010","ACME MESONET, OK US","2016-08-11",,,"0.00","85",,,"98","102","79",,,
"USC00340010","ACME MESONET, OK US","2016-08-12",,,"0.00","86",,,"94","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-08-13",,,"0.00","82",,,"95","91","66",,,
"USC00340010","ACME MESONET, OK US","2016-08-14",,,"0.00","80",,,"91","89","64",,,
"USC00340010","ACME MESONET, OK US","2016-08-15",,,"0.00",,,,,,,,,
"USC00340010","ACME MESONET, OK US","2016-08-16",,,"0.00","79",,,"96","93","61",,,
"USC00340010","ACME MESONET, OK US","2016-08-17",,,"0.00","82",,,"95","93","68",,,
"USC00340010","ACME MESONET, OK US","2016-08-18",,,"0.00","83",,,"91","86","68",,,
"USC00340010","ACME MESONET, OK US","2016-08-19",,,"0.00","80",,,"91","86","67",,,
"USC00340010","ACME MESONET, OK US","2016-08-20",,,"0.53","76",,,"83","83","65",,,
"USC00340010","ACME MESONET, OK US","2016-08-21",,,"0.00","70",,,"89","84","61",,,
"USC00340010","ACME MESONET, OK US","2016-08-22",,,"0.00","71",,,"89","87","60",,,
"USC00340010","ACME MESONET, OK US","2016-08-23",,,"0.00","78",,,"89","92","74",,,
"USC00340010","ACME MESONET, OK US","2016-08-24",,,"0.00","78",,,"94","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-08-25",,,"0.00","79",,,"96","94","70",,,
"USC00340010","ACME MESONET, OK US","2016-08-26",,,"0.00","80",,,"98","95","67",,,
"USC00340010","ACME MESONET, OK US","2016-08-27",,,"0.04","81",,,"94","94","69",,,
"USC00340010","ACME MESONET, OK US","2016-08-28",,,"0.00","77",,,"93","93","66",,,
"USC00340010","ACME MESONET, OK US","2016-08-29",,,"0.00","79",,,"96","92","66",,,
"USC00340010","ACME MESONET, OK US","2016-08-30",,,"0.00","81",,,"96","94","68",,,
"USC00340010","ACME MESONET, OK US","2016-08-31",,,"0.00","81",,,"94","92","68",,,
"USC00340010","ACME MESONET, OK US","2016-09-01",,,"0.00","80",,,"88","84","68",,,
"USC00340010","ACME MESONET, OK US","2016-09-02",,,"0.00","78",,,"88","84","66",,,
"USC00340010","ACME MESONET, OK US","2016-09-03",,,"0.00","77",,,"89","88","64",,,
"USC00340010","ACME MESONET, OK US","2016-09-04",,,"0.00","78",,,"91","93","68",,,
"USC00340010","ACME MESONET, OK US","2016-09-05",,,"0.00","80",,,"93","94","72",,,
"USC00340010","ACME MESONET, OK US","2016-09-06",,,"0.00","81",,,"93","94","73",,,
"USC00340010","ACME MESONET, OK US","2016-09-07",,,"0.00","82",,,"92","94","75",,,
"USC00340010","ACME MESONET, OK US","2016-09-08",,,"0.00","82",,,"93","96","75",,,
"USC00340010","ACME MESONET, OK US","2016-09-09",,,"0.03","83",,,"93","97","67",,,
"USC00340010","ACME MESONET, OK US","2016-09-10",,,"0.87","71",,,"86","78","55",,,
"USC00340010","ACME MESONET, OK US","2016-09-11",,,"0.00","66",,,"80","84","51",,,
"USC00340010","ACME MESONET, OK US","2016-09-12",,,"0.00","69",,,"87","91","65",,,
"USC00340010","ACME MESONET, OK US","2016-09-13",,,"0.00","74",,,"91","91","70",,,
"USC00340010","ACME MESONET, OK US","2016-09-14",,,"0.02","76",,,"83","80","65",,,
"USC00340010","ACME MESONET, OK US","2016-09-15",,,"0.00","73",,,"83","84","64",,,
"USC00340010","ACME MESONET, OK US","2016-09-16",,,"0.18","74",,,"86","86","67",,,
"USC00340010","ACME MESONET, OK US","2016-09-17",,,"0.00","72",,,"87","89","63",,,
"USC00340010","ACME MESONET, OK US","2016-09-18",,,"0.91","71",,,"83","87","62",,,
"USC00340010","ACME MESONET, OK US","2016-09-19",,,"0.00","73",,,"86","95","71",,,
"USC00340010","ACME MESONET, OK US","2016-09-20",,,"0.00","74",,,"86","94","72",,,
"USC00340010","ACME MESONET, OK US","2016-09-21",,,"0.00","75",,,"84","91","71",,,
"USC00340010","ACME MESONET, OK US","2016-09-22",,,"0.00","72",,,"87","89","68",,,
"USC00340010","ACME MESONET, OK US","2016-09-23",,,"0.00","72",,,"87","89","68",,,
"USC00340010","ACME MESONET, OK US","2016-09-24",,,"1.11","76",,,"86","88","66",,,
"USC00340010","ACME MESONET, OK US","2016-09-25",,,"0.43","68",,,"76","75","61",,,
"USC00340010","ACME MESONET, OK US","2016-09-26",,,"0.00","65",,,"73","75","50",,,
"USC00340010","ACME MESONET, OK US","2016-09-27",,,"0.00","60",,,"75","79","45",,,
"USC00340010","ACME MESONET, OK US","2016-09-28",,,"0.00","61",,,"76","87","53",,,
"USC00340010","ACME MESONET, OK US","2016-09-29",,,"0.00","60",,,"72","72","48",,,
"USC00340010","ACME MESONET, OK US","2016-09-30",,,"0.00","58",,,"74","76","44",,,
"USC00340010","ACME MESONET, OK US","2016-10-01",,,"0.00","64",,,"74","78","56",,,
"USC00340010","ACME MESONET, OK US","2016-10-02",,,"0.00","63",,,"79","82","56",,,
"USC00340010","ACME MESONET, OK US","2016-10-03",,,"0.00","64",,,"80","82","58",,,
"USC00340010","ACME MESONET, OK US","2016-10-04",,,"0.04","69",,,"80","84","66",,,
"USC00340010","ACME MESONET, OK US","2016-10-05",,,"0.00","69",,,"83","89","67",,,
"USC00340010","ACME MESONET, OK US","2016-10-06",,,"0.14","74",,,"84","87","55",,,
"USC00340010","ACME MESONET, OK US","2016-10-07",,,"0.02","63",,,"73","68","48",,,
"USC00340010","ACME MESONET, OK US","2016-10-08",,,"0.00","58",,,"75","74","42",,,
"USC00340010","ACME MESONET, OK US","2016-10-09",,,"0.00","62",,,"77","75","49",,,
"USC00340010","ACME MESONET, OK US","2016-10-10",,,"0.00","64",,,"78","78","55",,,
